app_name,UI,gesture_x,gesture_y,bounds,classified_class,clickable,ancestors_cnt,siblings_cnt,ancestors,siblings,Hierarchy_Depth,Nesting_Level,top_spacing,bottom_spacing,left_spacing,right_spacing,total_components,descendant_count,descendant_classes
com.i2c.mcp.achievecard,143,696.0,140.0,"[0, 84, 159, 2392]",Other,False,4,2,"['Other', 'Other', 'Other', 'Other']","['Other', 'Other']",14,3,0.0,0.0,0.0,0.8895833333333333,246,84,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Image', 'TextButton', 'Other']"
com.iart.chromecastapps,38,526.6666666666667,181.3333333333333,"[252, 135, 917, 228]",TextButton,False,10,3,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton']","['TextButton', 'Image', 'Other']",16,9,0.2602040816326531,0.2653061224489796,0.0388888888888888,0.2465277777777778,254,4,"['TextButton', 'Image', 'Other', 'Image']"
com.ideashower.readitlater.pro,3162,691.1999999999999,554.6666666666667,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",18,1,0.0,0.9015625,0.0,0.0,64,63,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']"
com.idmedia.android.newsportal,23,377.3333333333333,189.33333333333331,"[0, 0, 1440, 84]",Other,False,2,4,"['Other', 'Other']","['Other', 'Other', 'Other', 'Other']",21,1,0.0,0.9015625,0.0,0.0,158,157,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']"
com.ifs.banking.fiid1454,292,700.0,432.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",8,1,0.0,0.9015625,0.0,0.0,17,16,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'WebView', 'Other', 'Toolbar', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other']"
com.ikmultimediaus.android.ezvoice,161,698.6666666666666,172.0,"[46, 84, 1393, 269]",Other,False,6,4,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other']","['Other', 'Other', 'Other', 'Other']",9,5,0.0,0.0065359477124183,0.0,0.0,80,14,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other']"
com.imobilize.relaxsleepwell,659,658.6666666666667,70.66666666666666,"[154, 0, 1177, 154]",TextButton,False,6,3,"['Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['Other', 'TextButton', 'Other']",10,5,0.0,0.0,0.1069444444444444,0.1826388888888888,82,5,"['Other', 'Image', 'TextButton', 'Other', 'TextButton']"
com.imobilize.relaxsleepwell,659,690.6666666666666,324.0,"[18, 259, 1422, 384]",TextButton,False,8,21,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['TextButton', 'Other', 'Image', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'TextButton', 'Other']",10,7,0.05126953125,0.05126953125,0.0125,0.0125,82,52,"['TextButton', 'Other', 'Image', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Image', 'TextButton', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Image', 'TextButton', 'TextButton', 'Image']"
com.imojiapp.imoji.fbmessenger.prod,17,720.0,186.66666666666669,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",14,1,0.0,0.9015625,0.0,0.0,130,129,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Other', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Other', 'Image', 'Image', 'Image', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']"
com.infostream.seekingarrangement,20,642.6666666666666,426.6666666666666,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",11,1,0.0,0.9015625,0.0,0.0,29,28,"['Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other']"
com.iplum.android,3,698.6666666666666,616.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",8,1,0.0,0.9015625,0.0,0.0,28,27,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other']"
com.issess.flashplayer,1,345.3333333333333,141.33333333333331,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",13,1,0.0,0.9015625,0.0,0.0,85,84,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'Advertisement', 'Other', 'WebView', 'WebView', 'Other', 'Toolbar', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other']"
com.itakeoffthemask.godspromises,28,266.66666666666663,145.33333333333334,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",8,1,0.0,0.9015625,0.0,0.0,18,17,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Toolbar', 'TextButton', 'TextButton', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other']"
com.ivoox.app,989,334.66666666666663,180.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",21,1,0.0,0.9015625,0.0,0.0,289,288,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Image', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'WebView', 'WebView', 'Other', 'TextButton', 'Image', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Image', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Image', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Image', 'Image', 'Image', 'Image', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Image', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Image', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Image', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'Image', 'Other', 'Image', 'TextButton', 'Image', 'Other', 'Image', 'TextButton', 'Image', 'Other', 'Image', 'TextButton', 'Image', 'Other', 'Image', 'TextButton', 'Image', 'Other', 'Image', 'TextButton', 'Image', 'Other', 'Image', 'TextButton', 'Image', 'Image', 'Other', 'Other', 'Other']"
com.jamesdhong.VideokeKing,4590,242.4,192.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",10,1,0.0,0.9015625,0.0,0.0,40,39,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Other', 'Advertisement', 'Other', 'WebView', 'WebView', 'WebView', 'WebView', 'Other', 'Toolbar', 'TextButton', 'Other', 'Image', 'Other', 'Other', 'Other']"
com.july.ndtv,89,228.0,1681.3333333333333,"[0, 1580, 1440, 1776]",TextButton,False,6,2,"['Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['TextButton', 'Other']",8,5,0.0,0.0,0.0,0.0,25,4,"['TextButton', 'Other', 'Image', 'TextButton']"
com.kauf.talking.baum.TalkingOrk,991,149.33333333333334,106.66666666666666,"[0, 0, 1440, 2392]",Other,False,4,2,"['Other', 'Other', 'Other', 'Other']","['Other', 'Other']",6,3,0.0,0.0,0.0,0.0,11,7,"['Other', 'Other', 'TextButton', 'WebView', 'TextButton', 'Other', 'Other']"
com.kdmedia.nailsdesigns,555,741.3333333333334,1217.3333333333333,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",9,1,0.0,0.9015625,0.0,0.0,16,15,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']"
com.keerby.videotomp3,110,226.66666666666669,156.0,"[169, 125, 557, 210]",TextButton,False,7,2,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['TextButton', 'TextButton']",8,6,0.0,0.0,0.0,0.0673076923076923,37,2,"['TextButton', 'TextButton']"
com.keyboard.coloremoji,1,709.3333333333334,1046.6666666666667,"[0, 0, 1440, 2392]",WebView,True,6,1,"['Other', 'Other', 'Other', 'Other', 'WebView', 'WebView']",['WebView'],6,5,0.0,0.0,0.0,0.0,9,1,['WebView']
com.kfc_polska,294,657.3333333333334,536.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",10,1,0.0,0.9015625,0.0,0.0,33,32,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Image', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other']"
com.kickstarter.kickstarter,173,218.66666666666663,405.3333333333333,"[0, 314, 1120, 488]",TextButton,True,10,1,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'ListItem', 'Other', 'TextButton']",['TextButton'],16,9,0.0,0.0,0.0,0.0,181,1,['TextButton']
com.kidsscienceexperimentsreloaded.apw,1,329.33333333333337,180.0,"[168, 137, 654, 222]",TextButton,False,5,4,"['Other', 'Other', 'Other', 'Other', 'TextButton']","['Image', 'TextButton', 'Image', 'Image']",8,4,0.2746113989637305,0.2849740932642487,0.1166666666666666,0.3388888888888889,56,4,"['Image', 'TextButton', 'Image', 'Image']"
com.KiwisoftApps.iphone5sios7keyboard,18,692.0,605.3333333333333,"[510, 548, 930, 643]",Other,False,9,7,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']","['Other', 'Other', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton']",9,8,0.0185735512630014,0.026002971768202,0.3205128205128205,0.3205128205128205,24,7,"['Other', 'Other', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton']"
com.kobobooks.android,178,717.6,1056.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",5,1,0.0,0.9015625,0.0,0.0,8,7,"['Other', 'Other', 'Other', 'Other', 'WebView', 'Other', 'Other']"
com.kolesnik.pregnancy,366,113.33333333333334,1932.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",19,1,0.0,0.9015625,0.0,0.0,345,344,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Card', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'TextButton', 'Other', 'Other', 'ListItem', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Other', 'Card', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Card', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Image', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Card', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Card', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Image', 'Image', 'TextButton', 'Other', 'Image', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Other', 'Card', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'ListItem', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'Card', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Card', 'Other', 'TextButton', 'Advertisement', 'Other', 'WebView', 'WebView', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Checkbox', 'Other', 'Other', 'Checkbox', 'Other', 'Other', 'Checkbox', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Checkbox', 'Other', 'Other', 'Checkbox', 'Other', 'Other', 'Checkbox', 'Other', 'Other', 'Checkbox', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Checkbox', 'Other', 'Other', 'Checkbox', 'Other', 'Other', 'Other']"
com.lafitness.lafitness,13,422.6666666666666,177.33333333333334,"[252, 135, 583, 228]",TextButton,False,7,3,"['Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton']","['TextButton', 'Image', 'Other']",13,6,0.2602040816326531,0.2653061224489796,0.0388888888888888,0.38125,139,5,"['TextButton', 'Image', 'Other', 'Image', 'Other']"
com.laterooms,10,661.3333333333334,689.3333333333334,"[0, 84, 1440, 1371]",Image,False,8,2,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image']","['Image', 'Other']",11,7,0.0,0.0,0.0,0.0,45,5,"['Image', 'Other', 'Other', 'Image', 'Other']"
com.laterooms,10,450.6666666666666,1486.6666666666663,"[70, 1380, 1036, 1573]",Other,False,8,6,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']","['Other', 'Image', 'Other', 'Image', 'Other', 'Image']",11,7,0.0,0.0114068441064638,0.0486111111111111,0.2805555555555555,45,13,"['Other', 'Image', 'Other', 'Other', 'OnOffSwitch', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image']"
com.learndragonball.drawingstepbystep,1,246.66666666666669,177.33333333333334,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",9,1,0.0,0.9015625,0.0,0.0,22,21,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Advertisement', 'Other', 'Other', 'WebView', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton', 'Other', 'Other', 'Other', 'Other']"
com.leonard.focusnfilters,269,281.3333333333333,178.66666666666669,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",10,1,0.0,0.9015625,0.0,0.0,30,29,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'Image', 'Other', 'Other', 'Image', 'Other', 'Image', 'Other', 'Image', 'Other', 'Toolbar', 'TextButton', 'Other', 'Other', 'Other', 'Other']"
com.lesecretdupoids,46,674.6666666666666,165.33333333333334,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",15,1,0.0,0.9015625,0.0,0.0,123,122,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']"
com.levelup.touiteur,300,439.2,498.6666666666667,"[176, 448, 1264, 533]",TextButton,False,10,1,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']",['TextButton'],13,9,0.0,0.0,0.0,0.0,40,1,['TextButton']
com.levelup.touiteur,300,549.6,1242.6666666666667,"[176, 1103, 1264, 1300]",TextButton,False,8,3,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['Other', 'Other', 'TextButton']",13,7,0.5641025641025641,0.0,0.0,0.0,40,22,"['Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'Image', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton']"
com.linguistica360.newsinslowspanish,164,541.3333333333334,170.66666666666666,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",11,1,0.0,0.9015625,0.0,0.0,36,35,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Image', 'Image', 'Image', 'Image', 'Image', 'Other', 'Other', 'WebView', 'Other', 'Image', 'Image', 'Other', 'TextButton', 'Other', 'Toolbar', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other']"
